review,sentiment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
just came back from the first showing of basic instinct 2 i was going into it thinking it would be crappy based on preview critics and i was pleasantly surprised if you liked the original basic instinct i think you will enjoy 2 just as much if not more great story that always keeps you wondering and thinking the music is superb reprising the original s theme don t go expecting academy award material go to see it for enjoyment and fun that s what movies are designed for escapism i can t think of a better way to escape than to escape with sharon stone who is as sexy as she ever was am thinking about going to see it again this weekend go see it ,1,-0.037437283,0.043582577,-0.8280789,-0.46853805,0.7929035,0.53303546,1.4508754,0.659639,-0.34110457,-0.08486585,-0.1201155,0.32929426,0.11474056,-0.45065275,-0.60598445,-0.048221774,-0.15241691,-0.27791166,-0.62675905,0.7021093,0.007980944,0.49661696,-0.10895841,0.047174383,-0.39996114,1.0499467,-0.15458246,0.5298814,0.30418277,-0.6363126,-0.80812,0.10943383,-0.30365613,-0.53373176,-0.0018499986,-0.4114116,0.89347756,0.095215805,-0.13739279,0.225314,0.5667483,-0.103011206,0.18766381,-0.9627872,0.7074262,0.15575916,0.2379434,0.3812937,-0.7472194,1.1241559,-0.29718944,-0.42521134,0.4544343,-0.57751125,-0.27315128,-0.24561489,0.99261284,-0.09434984,-0.22553925,-0.044498097,0.55156875,-1.4570273,0.35134298,-0.4417204,-0.32974675,-0.33344004,0.6782344,-0.12759109,-0.28284287,0.18208374,0.60664415,-1.1042459,0.7177489,-0.49526915,0.1083111,0.7534582,0.74251705,-0.40602064,-0.95186436,-0.7743979,-0.053389553,0.016627157,-0.07383351,0.25908634,0.06883288,-0.48405796,0.5181077,-0.50180984,-0.68868536,0.34557354,0.7742547,-0.55172926,-0.6256339,1.2092487,0.29231265,0.38138354
mean spirited and down right degrading adaptation to the classic children s tale not only lacks the charm of its forefather but lacks any talent what so ever mike myers should not only be ashamed of himself for his horrible performance that is a clear rip off of what jim carrey did but he should give up acting all together he is so annoying that you would want to beat the crap out of him if you were able to jump right in the film the sets are ugly and the cinematography is very poor i have seen a lot of bad film this year but this not only takes the cake but it is with out a doubt one the worse films ever made ,0,-0.03057663,0.29570445,0.019640408,-0.678118,0.837868,0.81201154,1.2397716,1.0050972,-0.5553205,-0.042222027,-0.20945053,0.4481716,-0.0020582809,-0.19983695,-0.42324078,0.20654179,-0.39505136,-0.15713303,-0.8344944,0.3969198,0.1203151,0.7383525,0.04169987,0.07821495,0.20362909,1.1669247,-0.14595133,1.0685729,0.11748043,-0.6442015,-0.6969755,-0.09590011,-0.3261411,-0.43676174,-0.4990456,-0.6461088,0.5487103,0.34106693,-0.7009652,-0.04802838,0.3831062,-0.56730884,0.49126235,-1.2749183,1.086394,0.45049432,0.25365803,0.27974865,-0.9518429,1.2005546,-0.097680904,-0.20314746,0.56739205,0.0549925,-0.46334332,0.004972232,1.193591,-0.04425203,-0.7870759,-0.3839153,0.5990914,-1.3067554,0.4806411,-0.4475378,-0.028861491,-0.77042013,0.7870866,-0.22899826,0.05693564,-0.1396637,0.45565167,-0.8480052,0.827221,-0.4621638,0.08175079,0.6213159,1.0484762,-0.80140823,-0.75063306,-0.9324488,-0.096446164,-0.13989092,0.054945733,0.42516014,0.17868987,-0.57962745,0.011953723,-0.33138183,-0.38375938,0.5394633,0.41391093,-0.55969906,-0.72280973,0.66757166,-0.050657246,0.67521644
this movie is simply excellent for some reason it wasn t a success at the box office in india in new york however i have yet to come across a person who disliked this movie this is definitely the funniest movie to come out of india everyone gives a good performance amir khan however just takes over and puts the movie over the top ,1,-0.24908432,-0.15086943,-0.739055,-0.40765142,0.5405909,0.7892885,1.2468922,1.3074515,-0.32327583,-0.36939237,-0.74170667,-0.1575649,-0.08727607,-0.7513033,-0.39558083,-0.34707257,-0.52804065,-0.27389008,-0.46167985,0.20943172,0.011298638,0.9615792,0.21916626,-0.17655261,-0.05987558,1.0230651,-0.48418736,0.802569,0.2630169,-1.5510973,-0.5851292,-0.49769992,-0.5305068,-0.24116454,-0.7008069,-0.2047927,0.58584064,0.08100102,0.571826,0.08936584,0.8612542,-0.11409403,0.5741165,-1.1322495,1.0876642,0.21965694,0.46221966,0.040437564,-1.0154017,1.0685092,0.019882366,-0.11681256,0.5510895,0.112455785,-0.14758939,0.7033249,1.0036707,0.006208744,-0.6325936,-0.3016956,0.4587249,-0.9873638,0.56073123,-0.65759295,0.48137653,-0.2632909,0.6559104,-0.410839,-0.19156101,0.30361214,0.5135367,-1.0369674,0.6870059,-0.07533923,-0.19294259,1.0963969,0.54988647,-0.8814049,-1.0686375,-1.303509,-0.07230668,0.13163713,0.42028257,0.047587868,-0.14593334,-0.36349463,0.26793873,-0.086807884,-0.62591714,0.22217135,0.6259115,-0.9084017,-1.0975125,1.2342743,0.490313,0.7860137
dear richard i know we all loved you on home improvement with tim allen but seriously do you not have anything else to do besides lame sequels to air bud i would have thought tim might have actually give you a bit role by now or even becoming his personal assistant i know that seems ironic but the pay benefits are much more rewarding everybody would see you around tim and instantly think tool time you would even get roles with bob vila more often instead you appear for 10 minutes with a golden retriever and smiling i know there wasn t much of a script but you could have added to it i mean come on tim owes you one but seriously this movie does nothing for the air bud line quite the contrary the fake talking puppies are cornier than actually seeing the dogs play sports the original was better and you mr richard karn know that more than anybody this is an f movie ,0,-0.14116377,0.23285355,-0.6320816,-0.6353894,0.7912157,0.61259395,1.3152801,0.6285701,0.10449182,0.113996014,-0.14095168,0.22356732,-0.06007676,0.12444383,-0.7878386,0.11477096,0.21560064,-0.59395605,-0.6941693,0.69535637,-0.012974943,0.805922,-0.41392648,-0.17306462,-0.16669266,1.3601247,-0.30900812,0.6335507,0.1665024,-0.8885431,-0.84628385,-0.004400236,-0.3600979,-0.7097693,0.057279103,-0.35642228,0.85159266,0.29674405,-0.09174404,-0.22054355,0.5525403,0.16465141,0.050987802,-1.030613,0.7186121,0.17210092,0.4030891,-0.19004521,-1.0246096,1.1127126,-0.05580794,-0.12405292,0.32510304,-0.32948166,-0.7743239,-0.19150291,0.6837192,-0.013558927,0.04654207,-0.15014707,0.6797604,-1.6997666,-0.07592437,-0.6795982,-0.07264088,-0.15158074,0.7001111,-0.3469493,-0.3671432,0.30679384,0.7515326,-0.76081526,0.7738396,-0.1193747,-0.0114612365,0.48942286,0.47037214,-0.8692891,-0.92040753,-0.62148666,0.2393275,0.05726635,0.017821409,0.2360463,0.0482929,-0.55667984,0.618838,-0.53875864,-0.52004886,0.57625043,0.63217354,-0.4089308,-0.7629564,0.69612426,0.30007327,0.78985906
i originally saw this movie as a blockbuster vhs rental that was quite some time ago but still remembered it blockbuster doesn t have it anymore netflix didn t have it and there weren t many copies on the web only a few spendy vhs copies recently did finally find it available in dvd form on ebay for a reasonable price in pal format but our dvd player will play pal discs on our ntsc tv wife and i both enjoyed it the style of the movie is a bit strong and many if not most of the parts are rather strongly over played as if amateurs were making it especially the kids but it s not bothersome the contrasts of societies are accentuated in the overplay there is a bit of political preaching in terms of saying that the young in russia shouldn t try to escape their not so great life but instead should at least try to make things better first but that s not dominant it s fairly humorous most of the time some downplaying of the west commented upon by others isn t that at all imo i take it as a comment about expectations of the russian characters at least when taken from my western viewpoint perhaps it s a downplay of the west from a russian viewpoint which it is literally by the characters saying it i can t say how literally true to the film the english subtitles are but i can say that the subtitles were done very well full of english idioms as if done by a native english speaker complete with colorful language ,1,0.356228,0.11705628,-0.3496699,-0.69582295,0.85917556,0.3051119,1.1167928,0.83743453,-0.20023769,-0.15358643,-0.20710884,0.30451667,-0.106318556,-0.1411578,-0.65911967,-0.08720817,-0.2857615,-0.18637231,-0.65873224,0.4890272,0.24393864,0.5379608,0.08208682,0.06643136,0.21353495,1.182667,-0.26731166,1.053366,0.18269403,-0.8468346,-0.75843126,-0.34567636,-0.7135795,-0.53411794,0.06955361,-0.5121956,0.34596014,0.6390276,-0.5731196,-0.034746513,0.68293804,-0.6159164,0.5260289,-0.88530815,1.0703439,0.3968379,-0.06813547,0.16705981,-0.7332412,0.9734724,-0.433105,-0.20610787,0.3698634,0.13821912,-0.8525548,0.14206335,0.8567212,-0.096280895,-0.7638293,-0.080659635,0.59540045,-1.1959457,0.09255552,-0.6077639,0.38507622,-0.43849084,0.8020463,-0.42490542,-0.6268935,0.010424348,0.63801885,-0.867086,0.7166951,-0.1910845,0.17440516,0.7027747,0.80693215,-0.5587036,-0.78930306,-0.9152537,0.07965746,0.06657395,0.1881437,0.46486956,0.08674677,-0.5530452,0.10923719,-0.51772416,-0.40914306,0.37772,0.66495216,-1.0583986,-0.5667941,1.0370724,0.11030044,0.66883564
this was the best muppet movie i ve seen ever i happen to know that miss piggy s fantasy of meeting as infants was the cause of muppet babies the songs will remain in my head forever only saying so because that stupid nickelodeon show hey dude song still remains in my head sorry a little off the topic there but anyway what i like is animal after the credits saying bye bye bye bye bye bye bye bye bye bye hasta luego that made me laugh so hard my absolute favorite is the play at the end i was surprised that the sesame street characters popped in at the wedding i m just glad this movie was very entertaining i borrowed it from the library and now i have bought it because i can t keep the library s copy forever in conclusion i proclaim this is the best movie i ve ever seen in my case it s even better than austin powers in goldmember which was my favorite movie ,1,0.15554813,-0.09366756,-0.6847354,-0.5582344,0.88479817,0.011849865,1.0484576,0.57116276,-0.016274087,0.13186282,-0.13938433,-0.10296199,-0.21673289,-0.10032928,-0.5182129,-0.24744193,0.061781224,-0.29952306,-0.5152039,0.63167703,-0.044276137,0.83100164,0.03381871,-0.111134686,-0.04895022,0.91256964,-0.46565336,0.56953365,0.3299653,-0.84555596,-0.4834148,-0.18581757,-0.48476666,-0.5766135,-0.017436154,-0.3325338,0.94591725,0.24473487,-0.12557018,0.44542682,0.646584,-0.14657584,0.19341405,-0.6932042,0.91986614,0.103087045,0.04537739,-0.29780126,-0.4707132,0.6942077,-0.29984418,-0.3286761,0.075262524,0.033007123,-0.39849973,-0.011696636,0.92611545,0.21471973,-0.80700773,0.05914367,0.7330054,-1.5453928,-0.31764138,-0.4221028,0.1869436,-0.3151698,1.1860219,-0.4439924,-0.8496417,0.45889843,0.95115733,-0.9851555,0.60216945,0.15606983,0.027505953,0.7855936,0.8368163,-0.8258694,-0.8952651,-0.9377661,0.28460038,-0.12747268,-0.341387,0.10635842,0.13979949,-0.5124296,0.6928578,-0.34760055,-0.44548455,0.026943952,0.76710707,-1.0227361,-0.9267035,1.1152072,-0.008486556,0.8913447
i don t understand why people would praise this garbage its wrong stupid unrealistic awful and just about everything else the film is a view on life racial issues prejudice and everything else that strangely goes on in college this is where it fails it has no grasps on reality from many questionable non sense scenes in the movie such as for examplea black man chasing down a white man with a gun the black man and stopped by the security guards handcuffed and carried out while the gunman runs right past them the same white man snipering down people from a roof topic which is stopped and beaten down by the same black man is then stopped and given a rodney king style beating while the gun man runs free while a moment later being chased back down by only one of the four guards as one previous reviewer pointed out several white 230lbs men being beaten down by several black men weighing around 160lbs including the 105lbs bust a rhymesanother critical flaw in the film are the shallow uninteresting main characters from the scared and confused white people and the mean angry and yet rightful black people its almost as its an insult to both black and white people i am a white male and i know many black and hispanic people who agree that this movie is wrong to portray characters and giving them those characteristics exclusively due to their race the storyline which i will explain now revolves around three characters one a black athlete the other a confused scared white girl who questions her sexuality and the third is a white man who is also confused and scared then blames his problems on black people in which he becomes a nazi later in the film they all have their share of problems and adventures including sex rape fights love hate prejudice racial war and oh yeah don t forget education which all comes down at the end for the fatal shoot out in which after they go back to their boring lives and think being white is bad does this sound alot like your college years didn t think so i don t think the director attended college especially if he were to make this awful mess overall this is a really bad bad ugly movie if you want to see a more accurate view or racial issues go see american history x if you want to see a more accurate view of college rent porkys just avoid this mess ,0,0.266118,0.510092,-0.4434579,-0.5288949,0.89778745,0.30854103,1.105778,1.0408658,-0.068679824,-0.38864973,-0.20835783,0.2393813,0.06417567,0.2979659,-0.42229134,-0.3582478,-0.38252053,0.30518928,-0.6367881,0.3035274,0.6364502,0.6397051,-0.39646614,-0.034765586,0.08207725,1.1556209,-0.15388921,0.29247972,0.14526094,-0.6821395,-0.7953674,-0.11615187,-0.2929308,-0.8571949,-0.15875499,-0.33515528,0.6169768,0.517685,-0.5808891,0.4004031,0.2136225,-0.8776944,0.19754422,-1.1269,0.97517943,0.32988742,0.023514176,0.17368515,-0.4941282,0.9514163,-0.65848607,0.0062376447,0.56666994,-0.06975235,-0.77096236,-0.062133312,1.2112927,-0.09028727,-0.47466588,-0.08314142,0.5372955,-1.2188543,0.2978801,-0.7199072,0.23725283,-0.20540138,0.9398377,-0.43921605,-0.8188613,0.18870537,0.5584785,-1.0310757,0.43051144,-0.17204039,-0.4310019,0.88867474,0.6998085,-0.7526113,-0.6920586,-0.96199673,0.1954152,-0.020543456,0.037287395,0.7514037,0.08594786,-0.32612923,0.15920809,-0.7016887,-0.67941636,0.49068448,0.60192937,-0.9347902,-0.31587583,0.9664711,0.047997918,0.74462444
oh god what a horrible horrible film meant to be a comment on the state of society it s just a reflection of the worst of the worst in reality tv interstitials hosted by jason jones and don mckellar are the most obnoxious part written in a tone that is perhaps meant to be reflexive and insightful rather these moments are mind numbing as they speak to the camera with dialogue written by someone with a love for insulting condescending speech that shoves the meaning of the film down the viewer s throat also a point to would be filmmakers long takes and quiet scenes do not equal art neither do extreme angles or logic stretched to the point of absurdity if anyone out there is interested in watching this film please don t seriously please you have better things to do ,0,-0.025885765,0.55471283,-0.61703074,-0.6826592,0.87558186,0.6372169,0.9733377,1.029296,-0.3234116,-0.22615685,-0.26040524,0.3449382,0.20284395,-0.08351865,-0.5275869,-0.19305518,-0.10898672,-0.17398977,-0.5092229,0.4518727,0.20670962,0.7885974,0.20578422,-0.098205715,-0.087095626,1.089968,-0.118713565,0.49730065,0.3996771,-0.78652394,-0.5319452,-0.07681116,-0.46509236,-0.3983935,-0.27952018,-0.3376356,0.12651494,0.5205171,-0.29591247,0.25175005,0.0011488162,-0.3760973,0.23008169,-1.0927446,1.1675084,0.06451513,0.08271019,0.3047477,-0.95373064,0.6412343,-0.7546973,-0.20275939,0.54199755,-0.42809945,-0.966336,0.40247333,0.99039245,-0.21584956,-0.7073682,-0.036307175,0.58272713,-1.1335368,0.28551048,-0.6119538,0.18766774,-0.2092701,0.6116826,-0.49061945,-0.6616361,0.4000977,0.7728251,-0.9480954,0.8584032,-0.11148505,-0.20256262,0.93590355,0.8374076,-0.66237175,-0.61370754,-0.8735433,-0.01599748,0.07048679,0.2152106,0.6241978,-0.22131485,-0.21129404,0.3023225,-0.9336057,-0.8743947,0.455893,0.32533956,-0.6548239,-0.66828984,1.1377683,-0.06785659,0.8076744
 antwone fisher tells of a young black u s navy enlisted man and product of childhood abuse and neglect luke whose hostility toward others gets him a stint with the base shrink washington leading to introspection self appraisal and a return to his roots pat sanitized and sentimental antwone fisher is a solid feel good flick about the reconciliation of past regrets and closure good old hollywood style entertainment family values entertainment with just a hint of corn b ,1,0.26557165,1.0216749,-0.64038396,-0.61924785,0.73644584,0.099755146,0.27726704,0.71021295,-0.11093216,-0.601236,-0.32006007,0.3593986,0.52151173,-0.123157784,-0.91869,-0.44601828,-0.31702942,0.40044293,-0.28592646,0.04868961,0.96511877,0.47415003,0.07246684,-0.44214553,-0.31832653,1.0940657,-0.12845199,0.38372,0.51050353,-0.9962734,-0.81224424,-0.4553186,-0.3028049,-0.59912956,-0.4007782,0.12710327,0.5275162,0.50832015,0.38892955,0.28205067,0.7755209,0.15673408,0.47757387,-1.4647895,0.8626118,-0.1318396,0.0627933,0.41075236,-1.0651042,0.49972048,-0.46575657,-0.020506551,0.26647615,-0.77584976,-1.0107856,0.78276056,1.6782045,-0.35704547,-0.83503485,-0.5596672,0.31546223,-1.0320683,0.28254643,-1.0238649,0.3078876,0.20687392,1.2628944,-0.8341835,-0.89497966,1.2184594,0.6133235,-0.7661104,0.33183384,0.41828665,-0.9854126,1.2269976,0.6110559,-0.14551154,-0.87191343,-1.5836953,0.31373352,0.23446396,0.31820166,0.7875085,0.06646542,-0.02746128,0.3035397,-1.3139575,-1.5543534,0.02416067,-0.12870803,-1.0761777,-0.48899665,1.6963936,0.08834276,1.4210453
never been kissed starring drew barymore as reporter josie gellar is a sweet extremely sappy and sometimes quite painful tale of a timid woman named josie gellar who though brilliant is quiet and shy and has never been kissed by a man she is assigned her first major news story for the newspaper she works for to go undercover as a high school student befriend the popular cool kids and get a scoop as to what really goes on in the world of high school only problem is josie has never been popular high school was in fact a traumatizing experience for her as she was the recipient of quite a lot of teasing and cruel jokes josie grabs this assignment as much to finally fit in as to get a scoop what she finds is the major premise of the story never been kissed is one of those movies that s so sappy and schmaltzy at times particularly in a few scenes at the end that the limits of believability are sorely tested and many a cynic may not like this movie it is however very sweetly done drew barymore is perfect as the bumbling yet lovely josie she breathes a breath of fresh air into the character and makes her appear perfectly realistic i also enjoyed leelee sobiesky as the intellectual student who befriends josie on her first day at the school never been kissed has some really funny moments as josie unravels in her frantic efforts to be cool example the reggae bar scene i also loved the appearance of josie s brother rob who also goes back and signs up as a high school student the way that he helps to give josie her dream of finally fitting in is just hilarious at the same time as josie s woeful story of her original years in high school are shown in flashback it is extremely painful you do not need to have had similar experiences in high school to josie to be affected by her story drew is wonderful at making her character have a personal connection with the audience and we adore josie from the beginning there is a lot of mean girls a 2004 release in this movie but mean girls honestly was a lot grittier never been kissed becomes very much a romantic pic as josie develops feelings for a certain man and the question becomes will they get together i liked this movie it was really beautifully done in some areas the movie is corny in some places yes the last scene realistic no way does this movie manipulate your emotions in the most obvious hollywood way oh yeah yeah yeah baby but it manipulates beautifully there are some lessons to be learned here the movie never preaches but manages to paint an accurate picture of what high school was like for a select few i have actually met people who have had similar experiences to josie i ve met people very much like all these characters i think a lot of people simply don t know or can t conceive of the cruelty that can exist in the world of high school and how hurtful it can be but it s there not unrealistic at all what struck me was drew s speech at the prom as she demonstrates the sheep mentality that can exist so prevalently as hollywood and manufactured as many think that may be it was well done and very true i m making never been kissed sound a lot heavier then it is in truth this is a perfect movie to pick when one wants a sweet feel good light heartwarming picture it s engaging sweetly acted and just rufus i d say check it out 8 of 10 ,1,0.1435618,0.11747095,-0.4844273,-0.6019388,0.8168329,0.41801265,1.2243782,0.8907346,-0.20944954,-0.14920941,-0.3545885,0.34977195,-0.08886688,-0.16044092,-0.4638047,-0.040374037,-0.4220799,-0.17394508,-0.60347366,0.41807744,0.32812518,0.443487,-0.027559197,0.07325529,0.08840178,1.3456088,-0.14987668,0.7405832,0.11765566,-0.95515627,-0.9209901,-0.18876562,-0.50849164,-0.5900509,-0.1261075,-0.23386851,0.53566,0.5434123,-0.32830012,0.25882554,0.39638183,-0.7363186,0.2860002,-1.1313549,1.0749406,0.36332276,0.28048408,0.31865034,-0.655844,1.155496,-0.3213725,-0.3205112,0.42252398,-0.05627916,-0.32636625,-0.016084682,0.94475555,-0.011674017,-0.65774447,-0.055054996,0.50146013,-1.3892479,0.4507564,-0.6232374,0.39048153,-0.45105675,0.94104546,-0.38218576,-0.59872407,0.1998231,0.599787,-0.98313636,0.51998645,-0.31525895,-0.19301207,1.0788809,0.650239,-0.8155992,-0.8280982,-0.8481562,-0.1843534,0.1572327,0.25513184,0.3120292,0.1253516,-0.42041126,0.27667436,-0.49458236,-0.46839437,0.38330963,0.6337951,-0.81378144,-0.7630411,0.9355755,-0.031440616,0.646456
i spotted this movie in the video store a few years ago and rented it my husband and i enjoyed it so much we bought the vhs and have enjoyed it ever since the plot has been well discussed so no need in going over it again the point is this movie deserves repeated viewings americans especially aren t going to get all the jokes the first time around i know i didn t this movie is funny touching sad all at the same time when ray proposes the toast at his daughter s wedding it s cringe inducing when karen calls tony brian as he attempts to kiss her it s heartbreaking when beano is finally cornered by the woman in black it s too funny for words and the music it s as good as any movie soundtrack i ve heard in years i was dancing in the living room to all over the world every performance is absolutely perfect bill nighy has been justly complimented for his portrayal of ray a man who has had one too many bad trips stephen rea is perfect as tony the lovable keyboard player who has carried a torch for karen all these years he has an appealing hangdog look that makes women want to hug him but all the actors are equally brilliant ignore any pans you read about this movie and see it it s a gem ,1,-0.1006572,0.1403441,-0.5081565,-0.5858007,0.6349286,0.3398932,1.3677552,0.9520264,-0.1252193,-0.18850446,-0.33498594,0.035131875,-0.16111656,-0.39393404,-0.46867496,-0.15051776,-0.4868657,-0.36921123,-0.6486275,0.4508758,0.16143687,0.5978646,-0.21072972,0.11757176,-0.1273729,1.2476251,-0.1972957,0.6144212,0.35904422,-0.8938789,-0.8219421,-0.20970921,-0.47567815,-0.40441793,-0.32063422,-0.19014604,0.5321222,0.2498121,0.0075944085,0.20003578,0.6182337,-0.4836645,0.55110085,-0.965874,1.041428,0.481136,0.083534695,0.32030544,-0.50318444,1.0436597,-0.05030197,-0.3697174,0.38922936,0.33968613,-0.5539765,-0.023180822,0.94542235,-0.055669803,-0.89998984,-0.092749774,0.46030238,-1.6171974,0.17450318,-0.6366029,0.20798533,-0.4703433,1.0256608,-0.41782263,-0.6686387,0.26656777,0.8458223,-0.70374906,0.7828995,-0.13087554,-0.1384419,0.7244076,0.6252342,-0.81416,-0.7370058,-1.113814,0.103373006,0.18819879,-0.078172445,0.21340717,0.0026270982,-0.44038987,0.38983425,-0.38739523,-0.27972195,0.43485224,0.7651862,-0.9537635,-0.541123,1.0006113,-0.00625399,0.7137644
well what s to say the golden child falls in the category so bad it s good eddie murphy is having some funny and sometimes quite annoying lines but you are still entertained chales dance has never been worse than his role as the villain sardo numspa what a f ed up name is this who should watch the golden child hm difficult to say but my best guess would be people who likes embarrassing movies and can be entertained by bad acting bad plot and an even more embarrassing dialog 4 out of 10,0,-0.24651699,0.45980525,-0.36263815,-0.4951831,0.82785404,0.37015143,1.0093325,0.5735975,-0.049870603,-0.37440297,-0.16288936,0.8864644,0.12773868,0.04332226,-0.45884788,0.22584105,-0.11075158,-0.09070258,-0.38200185,0.4906687,0.6000473,0.2774254,-0.12516913,0.25626427,0.10612816,1.48513,-0.20795089,0.52108717,0.119559,-0.6585325,-1.0356027,0.07186224,-0.40961978,-0.66531676,-0.00835108,-0.20270303,0.37721482,0.5997719,-0.42014474,0.041233554,0.034289654,-0.43025702,0.26674786,-1.1112046,0.792075,0.38121253,0.21297142,0.06158717,-0.7930632,0.82514846,-0.32566485,-0.017885987,0.41436538,-0.16204873,-0.37378287,-0.19258435,0.9217072,0.12378086,-0.16954678,-0.22485813,0.7748362,-1.2545376,0.3216704,-0.48980808,-0.073327586,-0.297412,0.52606344,-0.16217867,-0.50104225,0.05792793,0.31480163,-1.0751061,0.74783,-0.18393695,-0.33528918,0.7081028,0.97803944,-0.6308283,-0.8177622,-0.69553614,-0.16353539,0.2617067,-0.04358247,0.530109,0.0060407645,-0.6617417,-0.022854785,-0.8362805,-0.55901295,0.5724595,0.27439916,-0.45085365,-0.42115214,0.8258812,-0.29667708,0.46357268
the intricate plot great visuals the world s greatest car chase ever make this movie a lot of fun to watch the beautiful charlize theron adds to the enjoyment the sound score is outstanding add to all this an energetic cast that also seems to be having a lot of fun making the movie ,1,-0.68373716,0.4821018,-0.39021295,-0.6047886,0.4845162,0.15391378,1.7002234,1.1503768,-0.09599012,-0.29100588,-0.3552802,-0.034263935,0.3063617,-0.06682568,-0.44642863,0.27355254,-0.24156645,-0.30545732,-0.34161904,0.54280066,0.5741586,0.7135024,0.18081559,0.22495967,-0.19890893,0.9121793,-0.46415538,0.4720203,0.45646518,-1.6163669,-0.37113383,-0.37518445,-0.31492844,-0.078524075,-0.70263094,-0.41549778,0.35941735,0.1881893,-0.006025153,0.076605566,0.1436308,-0.33054063,0.36175665,-1.6592822,0.9299224,0.11613313,0.21404488,0.17749618,-1.7211748,1.2728479,-0.71448326,0.2452135,0.5115825,-0.15677541,-0.5143392,0.5656536,1.4321078,-0.26342034,-1.0432273,0.42277205,0.97349274,-1.5456223,0.3897768,-1.0366094,-0.048125893,-0.28097698,0.88825536,0.01619233,-0.90658593,0.19265442,0.7583759,-1.1794506,0.20230754,-0.06592094,-0.7882666,1.3243552,1.0978268,-0.6676758,-0.73451304,-1.3997679,0.13601002,0.42819113,0.36243835,0.5224299,-0.50187445,0.26544794,0.11487126,-0.33301643,-1.1592877,0.061251897,0.0056377817,-0.55869585,-0.42962545,1.4562851,-0.087254696,1.7414422
you know the people in the movie are in for it when king sized hailstones fall from a clear blue sky in fact the weather stays pretty bad throughout this atmospheric thriller and only lawyer chamberlain has the answer but he s too much the european rationalist i gather to get in touch with that inner being that only reveals itself through dreams darkly original mystery heavy on the metaphysics from director writer peter weir already he had proved his skill at flirting with other dimensions in picnic at hanging rock 1975 here it s the arcane world of the australian aborigines that confronts that the tightly ordered world of the predominant whites something strange is going on inside the aborigine community when they kill one of their number for no apparent reason yuppie lawyer chamberlain is supposed to defend them in a white man s court but the more he looks into things the more mysterious things get and the more interested a strange old aboriginal man gets in him and then there re those scary dreams that come and go at odd times well structured screenplay deepens interest throughout one reason the movie works is the background normalcy of chamberlain s wife and little daughters audiences can readily identify with them and when their little world runs into forces beyond the usual framework the normalcy begins to buckle and we get the feeling of worlds beginning to collide chamberlain underplays throughout especially during the underground discovery tour where i think he should have shown more growing awareness than he does after all it s the picking up of the mask that holds the key i believe to the riddle yet his reaction doesn t really register the revelation of course the notion of nature striking back has a certain resonance now thirty years later in the film the notion is wrapped in a lot of entertaining hocus pocus but the subject itself remains a telling one one way of bringing out a central irony in the movie is the symbolism of the opening scene a big white suv barrels past an aboriginal family leaving them in the historical dust the terrain looks like an interior tribal reservation of no particular importance to the coastal fleshpots where industry dwells yet it s also a region most likely to survive anything like a destructive last wave perhaps there s something about past and future to think about here anyway this is a really good movie that will probably stay with you ,1,-0.023492904,0.3641287,-0.21226232,-0.5860541,0.97669905,0.19465353,1.035406,1.0475109,-0.30106932,-0.2771798,-0.14182188,0.0376374,-0.037468795,0.008334542,-0.5717528,-0.23981185,-0.28906214,-0.108788066,-0.55276144,0.12738186,0.39739752,0.59885746,0.21389815,-0.054692507,-0.04107237,1.0776731,-0.30909902,0.6871684,0.33158696,-0.8264993,-0.7544369,-0.2812455,-0.30882826,-0.566571,-0.24743304,-0.40377218,0.53105175,0.5306022,-0.18430103,0.2125647,0.48793465,-0.7769115,0.20639347,-1.1482639,0.95982736,0.2681874,0.12804894,0.18421882,-0.91007936,1.0883934,-0.63059634,0.02824837,0.4877463,0.056717463,-0.8386609,0.1975844,1.4088831,-0.1684205,-0.783161,-0.27376467,0.64947885,-1.0564941,0.37463585,-0.7426087,0.20072609,-0.37837055,1.0167801,-0.44990778,-0.4678258,0.176945,0.60033816,-1.1647514,0.40697476,-0.09516893,-0.336932,0.8741021,0.63345337,-0.8170233,-0.6291049,-1.0384573,0.16803636,0.21478258,0.110470474,0.6236491,0.04639077,-0.3197711,0.24696031,-0.508287,-0.76421875,0.54795414,0.3912997,-0.99339414,-0.5552825,1.156542,0.11680935,0.9031873
